GFPipeID,PipeName,GFLocID,GF_LocID_Tag,LocID,Loc,GF_LocName,LocName,GF_FacilityType,GF_FacilityTypeGroup,ReportedFacilityType,LocSegment,LocZone,State,County,InterconnectingEntity,UpdatedTime,PartitionKey,RowKey
118,"Steckman Ridge, LP",1180047000,,0047000,47000,,DOMINION - STECKMAN RIDGE,,,INT,,,PA,BEDFORD,,2026-03-23T09:37:47.898642,Enbridge,1180047000
120,"Texas Eastern Transmission, LP",1200075931,,0075931,75931,,EASTERN GAS - LEIDY STORAGE (D70931/R76931),,,STR,,3,PA,CLINTON,,2026-03-23T09:37:47.898642,Enbridge,1200075931
105,"East Tennessee Natural Gas, LLC",1050059019,,0059019,59019,,SOUTH PITTSBURG,,,LDC,,,TN,MARION,,2026-03-23T09:37:47.898642,Enbridge,1050059019
120,"Texas Eastern Transmission, LP",1200070521,,0070521,70521,,"Duke Energy Ohio, Inc. Dicks Creek",,,LDC,,2,OH,BUTLER,,2026-03-23T09:37:47.898642,Enbridge,1200070521
120,"Texas Eastern Transmission, LP",1200071209,,0071209,71209,,"Public Service - Wanaque, NJ",,,LDC,,3,NJ,PASSAIC,,2026-03-23T09:37:47.898642,Enbridge,1200071209
120,"Texas Eastern Transmission, LP",1200079923,,0079923,79923,,COMPRESSOR STATION 23  (CHAMBERSBURG),,,COM,,3,PA,FRANKLIN,,2026-03-23T09:37:47.898642,Enbridge,1200079923
120,"Texas Eastern Transmission, LP",1200072601,,0072601,72601,,"Enterprise Texas Pipeline LLC - Matagorda County, TX  (REC)",,,INT,,STX,TX,MATAGORDA,,2026-03-23T09:37:47.898642,Enbridge,1200072601
120,"Texas Eastern Transmission, LP",1200070430,,0070430,70430,,"Pulaski, TN",,,LDC,,1,TN,LAWRENCE,,2026-03-23T09:37:47.898642,Enbridge,1200070430
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4202,,00N4202,N4202,,ACCESS MID HWY 219,,,STA,,SZ,OH,JEFFERSON,,2026-03-23T09:37:47.898642,Enbridge,11500N4202
120,"Texas Eastern Transmission, LP",1200073820,,0073820,73820,,Big Cajun II Power Plant-Woodmen Ln,,,END,,ELA,LA,POINTE COUPEE,,2026-03-23T09:37:47.898642,Enbridge,1200073820
105,"East Tennessee Natural Gas, LLC",1050059035,,0059035,59035,,PCUD CLINTON,,,LDC,,,TN,KNOX,,2026-03-23T09:37:47.898642,Enbridge,1050059035
120,"Texas Eastern Transmission, LP",1200073109,,0073109,73109,,"Red Bay #2, Franklin Co. Al.",,,LDC,,1,AL,FRANKLIN,,2026-03-23T09:37:47.898642,Enbridge,1200073109
100,"Algonquin Gas Transmission, LLC",1000000034,,0000034,34,,"New England Gas Company No. Attleboro (BRISTOL,MA)",,,LDC,,,MA,BRISTOL,,2026-03-23T09:37:47.898642,Enbridge,1000000034
120,"Texas Eastern Transmission, LP",1200073275,,0073275,73275,,Sonerra Resources - Melrose Gathering (Kendrick #1-H) (REC),,,WHD,,ETX,TX,NACOGDOCHES,,2026-03-23T09:37:47.898642,Enbridge,1200073275
120,"Texas Eastern Transmission, LP",1200072654,,0072654,72654,,"BlueStone Natural Resources, LLC- Bonne Terre Field, McMullen Co.,",,,WHD,,STX,TX,MC MULLEN,,2026-03-23T09:37:47.898642,Enbridge,1200072654
120,"Texas Eastern Transmission, LP",1200072692,,0072692,72692,,"Associated Natural Gas Inc. - Wilkinson Co., MS",,,WHD,,ELA,MS,WILKINSON,,2026-03-23T09:37:47.898642,Enbridge,1200072692
116,"Southeast Supply Header, LLC",1160083114,,0083114,83114,,Gulf South PETAL GAS STORAGE (INJ),,,STR,,,MS,FORREST,,2026-03-23T09:37:47.898642,Enbridge,1160083114
120,"Texas Eastern Transmission, LP",1200073924,,0073924,73924,,"XCL Midstream Blue Ridge, Marshall County WV",,,WHD,,2,WV,MARSHALL,,2026-03-23T09:37:47.898642,Enbridge,1200073924
116,"Southeast Supply Header, LLC",1160083111,,0083111,83111,,Gulfstream - Coden (Rec - 83011),,,INT,,,AL,MOBILE,,2026-03-23T09:37:47.898642,Enbridge,1160083111
116,"Southeast Supply Header, LLC",1160083104,,0083104,83104,,Columbia Gulf - Delhi (REC - 83004),,,INT,,,LA,RICHLAND,,2026-03-23T09:37:47.898642,Enbridge,1160083104
120,"Texas Eastern Transmission, LP",1200071144,,0071144,71144,,"UGI CENTRAL - Twin Gas - Bedford, PA",,,LDC,,3,PA,BEDFORD,,2026-03-23T09:37:47.898642,Enbridge,1200071144
120,"Texas Eastern Transmission, LP",1200070940,,0070940,70940,,"Indiana Gas Co. - Westport, IN",,,LDC,,2,IN,DECATUR,,2026-03-23T09:37:47.898642,Enbridge,1200070940
120,"Texas Eastern Transmission, LP",1200074217,,0074217,74217,,"Gulf South-Kosciusko, Attala Co., MS (Bi-Dir Rec 70217)",,,INT,,1,MS,ATTALA,,2026-03-23T09:37:47.898642,Enbridge,1200074217
105,"East Tennessee Natural Gas, LLC",1050059014,,0059014,59014,,ATLANTA,,,LDC,,,TN,HAMILTON,,2026-03-23T09:37:47.898642,Enbridge,1050059014
120,"Texas Eastern Transmission, LP",1200073642,,0073642,73642,,ENI MC 365 Buy Back Meter,,,END,,ELA,OF,SOUTH PASS,,2026-03-23T09:37:47.898642,Enbridge,1200073642
121,Tres Palacios Gas Storage LLC,1210040334,,0040334,40334,,TPGS Blackfin Delivery Interconect,,,INT,,,TX,COLORADO,,2026-03-23T09:37:47.898642,Enbridge,1210040334
105,"East Tennessee Natural Gas, LLC",1050059120,,0059120,59120,,UCG MARION NORTH,,,LDC,,,VA,SMYTH,,2026-03-23T09:37:47.898642,Enbridge,1050059120
120,"Texas Eastern Transmission, LP",1200072405,,0072405,72405,,"PECO Energy - Hatfield, PA",,,LDC,,3,PA,MONTGOMERY,,2026-03-23T09:37:47.898642,Enbridge,1200072405
105,"East Tennessee Natural Gas, LLC",1050059071,,0059071,59071,,UCG BLOUNTVILLE,,,LDC,,,TN,SULLIVAN,,2026-03-23T09:37:47.898642,Enbridge,1050059071
113,"Nautilus Pipeline Company, L.L.C.",11300NA010,,00NA010,NA010,,ACADIAN GAS PIPELINE (992210),,,INT,,,LA,ST MARY,,2026-03-23T09:37:47.898642,Enbridge,11300NA010
120,"Texas Eastern Transmission, LP",1200079669,,0079669,79669,,"CARNEGIE - WAYNESBURG, PA CUSTODY TRANSFER POINT",,,STA,,2,PA,GREENE,,2026-03-23T09:37:47.898642,Enbridge,1200079669
120,"Texas Eastern Transmission, LP",1200070295,,0070295,70295,,"Anna, IL",,,LDC,,1,IL,UNION,,2026-03-23T09:37:47.898642,Enbridge,1200070295
117,Saltville Gas Storage Company L.L.C.,1170044760,,0044760,44760,,SALTVILLE LLC STORAGE INJECTION,,,INT,,,VA,SMYTH,,2026-03-23T09:37:47.898642,Enbridge,1170044760
120,"Texas Eastern Transmission, LP",1200072594,,0072594,72594,,"MHT -Energy Mktg. -Monroe, MS",,,WHD,,1,MS,MONROE,,2026-03-23T09:37:47.898642,Enbridge,1200072594
120,"Texas Eastern Transmission, LP",1200073819,,0073819,73819,,Tana Exploration Breton Sound Block 25,,,WHD,,ELA,OF,BRETON SOUND,,2026-03-23T09:37:47.898642,Enbridge,1200073819
120,"Texas Eastern Transmission, LP",1200079975,,0079975,79975,,UNIONTOWN WEST,,,STA,,2,PA,FAYETTE,,2026-03-23T09:37:47.898642,Enbridge,1200079975
120,"Texas Eastern Transmission, LP",1200073736,,0073736,73736,,"Williams OVM / Oak Grove, Clay WVA",,,WHD,,2,WV,MARSHALL,,2026-03-23T09:37:47.898642,Enbridge,1200073736
120,"Texas Eastern Transmission, LP",1200074203,,0074203,74203,,"Dominion Energy Transmission, Inc - Clarks Mill Road, Jefferson Co",,,INT,,2,OH,JEFFERSON,,2026-03-23T09:37:47.898642,Enbridge,1200074203
101,Bobcat Gas Storage,1010045401,,0045401,45401,,TEXAS EASTERN - STORAGE (R-INJ 40401/D-WTD 40402),,,INT,,,LA,ST LANDRY,,2026-03-23T09:37:47.898642,Enbridge,1010045401
120,"Texas Eastern Transmission, LP",1200072248,,0072248,72248,,"Enterprise Texas Pipeline LLC - Lavaca County, TX  (REC)",,,INT,,STX,TX,LAVACA,,2026-03-23T09:37:47.898642,Enbridge,1200072248
120,"Texas Eastern Transmission, LP",1200071219,,0071219,71219,,Columbia Gas of Pa. - York co. Pa.,,,INT,,3,PA,YORK,,2026-03-23T09:37:47.898642,Enbridge,1200071219
100,"Algonquin Gas Transmission, LLC",1000000076,,0000076,76,,"MANSFIELD (TOLLAND,CT)",,,LDC,,,CT,TOLLAND,,2026-03-23T09:37:47.898642,Enbridge,1000000076
100,"Algonquin Gas Transmission, LLC",1000000060,,0000060,60,,"Southington (HARTFORD,CT)",,,LDC,,,CT,HARTFORD,,2026-03-23T09:37:47.898642,Enbridge,1000000060
120,"Texas Eastern Transmission, LP",1200070584,,0070584,70584,,"Elizabethtown Gas Company - Ringoes, NJ",,,LDC,,3,NJ,HUNTERDON,,2026-03-23T09:37:47.898642,Enbridge,1200070584
120,"Texas Eastern Transmission, LP",1200073339,,0073339,73339,,"Entergy Mississippi, LLC-Choctaw Co., MS",,,END,,1,MS,CHOCTAW,,2026-03-23T09:37:47.898642,Enbridge,1200073339
105,"East Tennessee Natural Gas, LLC",1050059148,,0059148,59148,,APPALACHIAN CASTLEWOOD DELIVERY,,,LDC,,,VA,RUSSELL,,2026-03-23T09:37:47.898642,Enbridge,1050059148
100,"Algonquin Gas Transmission, LLC",1000000205,,0000205,205,,"MENDON (NORFOLK,MA)",,,INT,,,MA,NORFOLK,,2026-03-23T09:37:47.898642,Enbridge,1000000205
120,"Texas Eastern Transmission, LP",1200072828,,0072828,72828,,"RBS Gas Util. - Macon Co., TN",,,LDC,,1,TN,MACON,,2026-03-23T09:37:47.898642,Enbridge,1200072828
119,"Sabal Trail Transmission, LLC",1190095605,,0095605,95605,,"GULF STREAM (96105-D, 96005-R), OSCEOLA CO., FL",,,INT,,,FL,OSCEOLA,,2026-03-23T09:37:47.898642,Enbridge,1190095605
120,"Texas Eastern Transmission, LP",1200073671,,0073671,73671,,"CNX Gas Co. LLC - McQuay, Locust Hill ll, Greene Co., PA",,,WHD,,2,PA,GREENE,,2026-03-23T09:37:47.898642,Enbridge,1200073671
120,"Texas Eastern Transmission, LP",1200073899,,0073899,73899,,Bayonne Energy Center-NJ Route 440,,,END,,3,NJ,HUDSON,,2026-03-23T09:37:47.898642,Enbridge,1200073899
116,"Southeast Supply Header, LLC",1160083117,,0083117,83117,,Black Bear Transmission,,,INT,,,MS,JEFFERSON DAVIS,,2026-03-23T09:37:47.898642,Enbridge,1160083117
120,"Texas Eastern Transmission, LP",1200070396,,0070396,70396,,"United Cities - Franklin, TN",,,LDC,,1,TN,WILLIAMSON,,2026-03-23T09:37:47.898642,Enbridge,1200070396
120,"Texas Eastern Transmission, LP",1200071298,,0071298,71298,,"E.Tennessee Gas - Mt. Pleasant, Giles Co. TN -DEL (B/D 76298)",,,INT,,1,TN,GILES,,2026-03-23T09:37:47.898642,Enbridge,1200071298
100,"Algonquin Gas Transmission, LLC",1000000006,,0000006,6,,"Mohegan Park (NEW LONDON,CT)",,,LDC,,,CT,NEW LONDON,,2026-03-23T09:37:47.898642,Enbridge,1000000006
120,"Texas Eastern Transmission, LP",1200071993,,0071993,71993,,"Cin Gas & Elec -Butler Co., OH",,,LDC,,2,OH,BUTLER,,2026-03-23T09:37:47.898642,Enbridge,1200071993
105,"East Tennessee Natural Gas, LLC",1050059072,,0059072,59072,,HCCUD HAWKINS,,,LDC,,,TN,HAWKINS,,2026-03-23T09:37:47.898642,Enbridge,1050059072
105,"East Tennessee Natural Gas, LLC",1050059144,,0059144,59144,,SEVIER SEYMOUR,,,LDC,,,TN,SEVIER,,2026-03-23T09:37:47.898642,Enbridge,1050059144
100,"Algonquin Gas Transmission, LLC",1000000620,,0000620,620,,"Excelerate Energy LP - Excelerate MS - (ESSEX,MA)",,,LNG,,,MA,ESSEX,,2026-03-23T09:37:47.898642,Enbridge,1000000620
120,"Texas Eastern Transmission, LP",1200073649,,0073649,73649,,Access Midstream/Carzenava Gathering,,,WHD,,ETX,TX,SHELBY,,2026-03-23T09:37:47.898642,Enbridge,1200073649
120,"Texas Eastern Transmission, LP",1200073198,,0073198,73198,,"Tenn. Gas P/L - Casey Co., KY",,,INT,,2,KY,CASEY,,2026-03-23T09:37:47.898642,Enbridge,1200073198
100,"Algonquin Gas Transmission, LLC",1000000828,,0000828,828,,"UConn Mansfield (TOLLAND,CT)",,,LDC,,,CT,TOLLAND,,2026-03-23T09:37:47.898642,Enbridge,1000000828
120,"Texas Eastern Transmission, LP",1200075009,,0075009,75009,,"EQUITRANS - CRAYNE, PA (D70009/R76009)",,,INT,,2,PA,GREENE,,2026-03-23T09:37:47.898642,Enbridge,1200075009
105,"East Tennessee Natural Gas, LLC",1050059079,,0059079,59079,,PULASKI,,,LDC,,,TN,GILES,,2026-03-23T09:37:47.898642,Enbridge,1050059079
120,"Texas Eastern Transmission, LP",1200070087,,0070087,70087,,"Algonquin - Lambertville, NJ",,,INT,,3,NJ,HUNTERDON,,2026-03-23T09:37:47.898642,Enbridge,1200070087
120,"Texas Eastern Transmission, LP",1200073620,,0073620,73620,,"Williams - LMM Clark Rd.,  PA.",,,WHD,,2,PA,FAYETTE,,2026-03-23T09:37:47.898642,Enbridge,1200073620
120,"Texas Eastern Transmission, LP",1200071043,,0071043,71043,,"Union Electric - Vanduser, MO",,,LDC,,1,MO,SCOTT,,2026-03-23T09:37:47.898642,Enbridge,1200071043
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4137,,00N4137,N4137,,(DTE) VECTOR MILFORD JUNCTION RECEIPT,,,STA,,M1,MI,OAKLAND,,2026-03-23T09:37:47.898642,Enbridge,11500N4137
106,"Garden Banks Gas Pipeline, LLC",10600G0015,,00G0015,G0015,,TRANSCO (992107),,,INT,,,OF,SOUTH MARSH IS.,,2026-03-23T09:37:47.898642,Enbridge,10600G0015
120,"Texas Eastern Transmission, LP",1200075583,,0075583,75583,,SESH (D73584/R73583),,,INT,,ELA,MS,COPIAH,,2026-03-23T09:37:47.898642,Enbridge,1200075583
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4ST1,,00N4ST1,N4ST1,,(VEC) ST.CLAIR (US),,,STA,,M2,MI,ST CLAIR,,2026-03-23T09:37:47.898642,Enbridge,11500N4ST1
105,"East Tennessee Natural Gas, LLC",1050059015,,0059015,59015,,MTUD CARTHAGE,,,LDC,,,TN,SMITH,,2026-03-23T09:37:47.898642,Enbridge,1050059015
100,"Algonquin Gas Transmission, LLC",1000000093,,0000093,93,,"Dartmouth Power (NORFOLK,MA)",,,END,,,MA,NORFOLK,,2026-03-23T09:37:47.898642,Enbridge,1000000093
105,"East Tennessee Natural Gas, LLC",1050059077,,0059077,59077,,UCG DUBLIN,,,LDC,,,VA,PULASKI,,2026-03-23T09:37:47.898642,Enbridge,1050059077
120,"Texas Eastern Transmission, LP",1200079152,,0079152,79152,,HOT SPRING LATERAL (MAINLINE),,,STA,,ETX,AR,HOT SPRING,,2026-03-23T09:37:47.898642,Enbridge,1200079152
120,"Texas Eastern Transmission, LP",1200079050,,0079050,79050,,OHIO PIPELINE ENERGY NETWORK (MAINLINE),,,STA,,2,OH,JEFFERSON,,2026-03-23T09:37:47.898642,Enbridge,1200079050
105,"East Tennessee Natural Gas, LLC",1050059076,,0059076,59076,,UCG ABINGDON WEST,,,LDC,,,VA,WASHINGTON,,2026-03-23T09:37:47.898642,Enbridge,1050059076
105,"East Tennessee Natural Gas, LLC",1050050021,,0050021,50021,,NORA LATERAL - MAINLINE,,,STA,,,TN,RUSSELL,,2026-03-23T09:37:47.898642,Enbridge,1050050021
120,"Texas Eastern Transmission, LP",1200071671,,0071671,71671,,"PEOPLES NAT - Rager Mountain, PA",,,INT,,3,PA,CAMBRIA,,2026-03-23T09:37:47.898642,Enbridge,1200071671
100,"Algonquin Gas Transmission, LLC",1000000835,,0000835,835,,"WEST DANBURY (FAIRFIELD,CT)",,,LDC,,,CT,FAIRFIELD,,2026-03-23T09:37:47.898642,Enbridge,1000000835
120,"Texas Eastern Transmission, LP",1200070463,,0070463,70463,,"UGI CENTRAL - Counties Gas Co. - Mifflin Co., PA",,,LDC,,3,PA,MIFFLIN,,2026-03-23T09:37:47.898642,Enbridge,1200070463
120,"Texas Eastern Transmission, LP",1200073070,,0073070,73070,,"Centana Gathering Co. MP 225,LA",,,WHD,,ELA,LA,MAIN PASS,,2026-03-23T09:37:47.898642,Enbridge,1200073070
116,"Southeast Supply Header, LLC",1160083101,,0083101,83101,,Transco - Coden,,,INT,,,AL,MOBILE,,2026-03-23T09:37:47.898642,Enbridge,1160083101
105,"East Tennessee Natural Gas, LLC",1050059112,,0059112,59112,,UCG FOOTHILLS POINTE,,,LDC,,,TN,MONTGOMERY,,2026-03-23T09:37:47.898642,Enbridge,1050059112
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N1003,,00N1003,N1003,,NEXUS/CPG,,,INT,,M1,OH,SANDUSKY,,2026-03-23T09:37:47.898642,Enbridge,11500N1003
120,"Texas Eastern Transmission, LP",1200075553,,0075553,75553,,BOBCAT STORAGE - (D73553/R73554),,,STR,,ELA,LA,ST LANDRY,,2026-03-23T09:37:47.898642,Enbridge,1200075553
120,"Texas Eastern Transmission, LP",1200071189,,0071189,71189,,"UGI CENTRAL - Valley Gas - Martinsburg, PA",,,LDC,,3,PA,BLAIR,,2026-03-23T09:37:47.898642,Enbridge,1200071189
105,"East Tennessee Natural Gas, LLC",1050059002,,0059002,59002,,UCG BRISTOL,,,LDC,,,TN,SULLIVAN,,2026-03-23T09:37:47.898642,Enbridge,1050059002
120,"Texas Eastern Transmission, LP",1200073180,,0073180,73180,,"Bluestone - Hidalgo Co., TX",,,WHD,,STX,TX,HIDALGO,,2026-03-23T09:37:47.898642,Enbridge,1200073180
100,"Algonquin Gas Transmission, LLC",1000080013,,0080013,80013,,LATERAL Y SYSTEM MAINLINE,,,STA,,,MA,NORFOLK,,2026-03-23T09:37:47.898642,Enbridge,1000080013
113,"Nautilus Pipeline Company, L.L.C.",11300NA009,,00NA009,NA009,,NEPTUNE PLANT PTR (992221),,,PLT,,,LA,ST MARY,,2026-03-23T09:37:47.898642,Enbridge,11300NA009
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4301,,00N4301,N4301,,(DTE) GREAT LAKES - BELLE RIVER POOL RECEIPT,,,STA,,M2,MI,ST CLAIR,,2026-03-23T09:37:47.898642,Enbridge,11500N4301
105,"East Tennessee Natural Gas, LLC",1050059777,,0059777,59777,,SALTVILLE STORAGE WITHDRAWAL,,,STR,,,VA,SMYTH,,2026-03-23T09:37:47.898642,Enbridge,1050059777
120,"Texas Eastern Transmission, LP",1200073881,,0073881,73881,,"Texas Gas - Lebanon Lateral, Warren  Co., OH",,,INT,,2,OH,WARREN,,2026-03-23T09:37:47.898642,Enbridge,1200073881
105,"East Tennessee Natural Gas, LLC",1050059039,,0059039,59039,,LOUDON -LINE,,,LDC,,,TN,LOUDON,,2026-03-23T09:37:47.898642,Enbridge,1050059039
120,"Texas Eastern Transmission, LP",1200074526,,0074526,74526,,Permian Highway Pipeline/Sheridan Interconnect - CR 255-Colorado C,,,INT,,STX,TX,COLORADO,,2026-03-23T09:37:47.898642,Enbridge,1200074526
113,"Nautilus Pipeline Company, L.L.C.",11300NA014,,00NA014,NA014,,GULF SOUTH PIPELINE (992209),,,INT,,,LA,ST MARY,,2026-03-23T09:37:47.898642,Enbridge,11300NA014
100,"Algonquin Gas Transmission, LLC",1000000020,,0000020,20,,"Milford (WORCESTER,MA)",,,LDC,,,MA,WORCESTER,,2026-03-23T09:37:47.898642,Enbridge,1000000020
120,"Texas Eastern Transmission, LP",1200072718,,0072718,72718,,Smith Oper. (Harvey Broyle M.P. 0.00) - Bienville Psh. La,,,WHD,,ETX,LA,BIENVILLE,,2026-03-23T09:37:47.898642,Enbridge,1200072718
105,"East Tennessee Natural Gas, LLC",1050059016,,0059016,59016,,CHATTANOOGA OOLTEWAH,,,LDC,,,TN,HAMILTON,,2026-03-23T09:37:47.898642,Enbridge,1050059016
100,"Algonquin Gas Transmission, LLC",1000000028,,0000028,28,,"Brookford ST (MIDDLESEX,MA)",,,LDC,,,MA,MIDDLESEX,,2026-03-23T09:37:47.898642,Enbridge,1000000028
105,"East Tennessee Natural Gas, LLC",1050059760,,0059760,59760,,SALTVILLE LLC STORAGE INJECTION,,,STR,,,VA,SMYTH,,2026-03-23T09:37:47.898642,Enbridge,1050059760
119,"Sabal Trail Transmission, LLC",1190096104,,0096104,96104,,"Florida Southeast Connection (FSC), Osceola Co., FL",,,INT,,,FL,OSCEOLA,,2026-03-23T09:37:47.898642,Enbridge,1190096104
120,"Texas Eastern Transmission, LP",1200070420,,0070420,70420,,"Bude, MS",,,LDC,,ELA,MS,FRANKLIN,,2026-03-23T09:37:47.898642,Enbridge,1200070420
120,"Texas Eastern Transmission, LP",1200079169,,0079169,79169,,CAMERON EXTENSION HEAD OF LATERAL,,,STA,,WLA,LA,BEAUREGARD,,2026-03-23T09:37:47.898642,Enbridge,1200079169
120,"Texas Eastern Transmission, LP",1200073414,,0073414,73414,,"Hesco - Denali Gathering / Hidalgo Co., TX (REC)",,,WHD,,STX,TX,HIDALGO,,2026-03-23T09:37:47.898642,Enbridge,1200073414
100,"Algonquin Gas Transmission, LLC",1000080009,,0080009,80009,,LATERAL B SYSTEM MAINILNE,,,STA,,,CT,NEW HAVEN,,2026-03-23T09:37:47.898642,Enbridge,1000080009
105,"East Tennessee Natural Gas, LLC",1050059068,,0059068,59068,,SEVIERVILLE,,,LDC,,,TN,SEVIER,,2026-03-23T09:37:47.898642,Enbridge,1050059068
105,"East Tennessee Natural Gas, LLC",1050059130,,0059130,59130,,UCG ABINGDON,,,LDC,,,VA,WASHINGTON,,2026-03-23T09:37:47.898642,Enbridge,1050059130
120,"Texas Eastern Transmission, LP",1200073719,,0073719,73719,,T2 Gas Utility LLC/Refugio Interconnect,,,WHD,,STX,TX,REFUGIO,,2026-03-23T09:37:47.898642,Enbridge,1200073719
120,"Texas Eastern Transmission, LP",1200070912,,0070912,70912,,"Britanco, LLC Wilcox - Tuleta CP, Bee Co., TX",,,WHD,,STX,TX,BEE,,2026-03-23T09:37:47.898642,Enbridge,1200070912
120,"Texas Eastern Transmission, LP",1200071704,,0071704,71704,,"Gulf South Pipeline Company, LP - Darnell, LA  (Delivery)",,,INT,,ELA,LA,WEST CARROLL,,2026-03-23T09:37:47.898642,Enbridge,1200071704
100,"Algonquin Gas Transmission, LLC",1000000047,,0000047,47,,"Cortlandt (WESTCHESTER,NY)",,,LDC,,,NY,WESTCHESTER,,2026-03-23T09:37:47.898642,Enbridge,1000000047
120,"Texas Eastern Transmission, LP",1200073911,,0073911,73911,,"CPV-Fairview, Jackson Township, PA",,,END,,3,PA,CAMBRIA,,2026-03-23T09:37:47.898642,Enbridge,1200073911
120,"Texas Eastern Transmission, LP",1200070468,,0070468,70468,,"Columbia Gas - Corwin, OH",,,INT,,2,OH,WARREN,,2026-03-23T09:37:47.898642,Enbridge,1200070468
120,"Texas Eastern Transmission, LP",1200079979,,0079979,79979,,NUECES CONNECTOR LATERAL,,,STA,,STX,TX,,,2026-03-23T09:37:47.898642,Enbridge,1200079979
120,"Texas Eastern Transmission, LP",1200076890,,0076890,76890,,"Louisiana Intrastate Gas - Iberville Psh.,LA - REC",,,INT,,ELA,LA,IBERVILLE,,2026-03-23T09:37:47.898642,Enbridge,1200076890
100,"Algonquin Gas Transmission, LLC",1000000240,,0000240,240,,"Columbia Hanover (MORRIS,NJ)",,,INT,,,NJ,MORRIS,,2026-03-23T09:37:47.898642,Enbridge,1000000240
105,"East Tennessee Natural Gas, LLC",1050059091,,0059091,59091,,MT PLEASANT EAST,,,LDC,,,TN,MAURY,,2026-03-23T09:37:47.898642,Enbridge,1050059091
104,"Egan Hub Storage, LLC",1040045122,,0045122,45122,,KINDER MORGAN (R)INJ 40122/ (D) WTD 40123,,,INT,,,LA,EVANGELINE,,2026-03-23T09:37:47.898642,Enbridge,1040045122
100,"Algonquin Gas Transmission, LLC",1000000051,,0000051,51,,Sagamore Station Relocation (Mainland Sagamore),,,LDC,,,MA,BARNSTABLE,,2026-03-23T09:37:47.898642,Enbridge,1000000051
100,"Algonquin Gas Transmission, LLC",1000000813,,0000813,813,,"National Grid-ROCHESTER (PLYMOUTH,MA)",,,LDC,,,MA,PLYMOUTH,,2026-03-23T09:37:47.898642,Enbridge,1000000813
120,"Texas Eastern Transmission, LP",1200073639,,0073639,73639,,Southwestern Energy/Jebel Gathering,,,WHD,,ETX,TX,SAN AUGUSTINE,,2026-03-23T09:37:47.898642,Enbridge,1200073639
120,"Texas Eastern Transmission, LP",1200072337,,0072337,72337,,"Scorpion Oil&Gas, LLC",,,WHD,,1,MS,PONTOTOC,,2026-03-23T09:37:47.898642,Enbridge,1200072337
120,"Texas Eastern Transmission, LP",1200075558,,0075558,75558,,TRES PALACIOS GAS STORGE - 73558D(INJ)/73559R(WTD),,,STR,,STX,TX,MATAGORDA,,2026-03-23T09:37:47.898642,Enbridge,1200075558
120,"Texas Eastern Transmission, LP",1200073722,,0073722,73722,,ConEd-Manhattan Delivery,,,LDC,,3,NJ,HUDSON,,2026-03-23T09:37:47.898642,Enbridge,1200073722
120,"Texas Eastern Transmission, LP",1200075524,,0075524,75524,,"PINE PRAIRIE STORAGE-INJ/WD -EVANGELINE,LA (D73524/R73525)",,,STR,,WLA,LA,EVANGELINE,,2026-03-23T09:37:47.898642,Enbridge,1200075524
120,"Texas Eastern Transmission, LP",1200071242,,0071242,71242,,"Cen Il Pub Serv -Goreville, IL",,,LDC,,1,IL,JOHNSON,,2026-03-23T09:37:47.898642,Enbridge,1200071242
120,"Texas Eastern Transmission, LP",1200078201,,0078201,78201,,MAHWAH,,,INT,,3,NJ,BERGEN,,2026-03-23T09:37:47.898642,Enbridge,1200078201
120,"Texas Eastern Transmission, LP",1200070043,,0070043,70043,,"Union Electric - Dexter, MO",,,LDC,,1,MO,STODDARD,,2026-03-23T09:37:47.898642,Enbridge,1200070043
120,"Texas Eastern Transmission, LP",1200076087,,0076087,76087,,"Algonquin - Lambertville, NJ (Receipt)",,,INT,,3,NJ,HUNTERDON,,2026-03-23T09:37:47.898642,Enbridge,1200076087
120,"Texas Eastern Transmission, LP",1200073714,,0073714,73714,,DTM Appalachia Gathering  High Noon,,,WHD,,2,PA,GREENE,,2026-03-23T09:37:47.898642,Enbridge,1200073714
105,"East Tennessee Natural Gas, LLC",1050059342,,0059342,59342,,"AGL - Meadow Branch Landfill, McMinn Co., TN",,,WHD,,,TN,MC MINN,,2026-03-23T09:37:47.898642,Enbridge,1050059342
100,"Algonquin Gas Transmission, LLC",1000000805,,0000805,805,,"Franklin (NEW LONDON,CT)",,,LDC,,,CT,NEW LONDON,,2026-03-23T09:37:47.898642,Enbridge,1000000805
100,"Algonquin Gas Transmission, LLC",1000000841,,0000841,841,,"Norwich Public Utilities-Oakland Heights, New London, CT",,,LDC,,,CT,NEW LONDON,,2026-03-23T09:37:47.898642,Enbridge,1000000841
120,"Texas Eastern Transmission, LP",1200073568,,0073568,73568,,Kinder Morgan LNG Receipt,,,LNG,,WLA,LA,EVANGELINE,,2026-03-23T09:37:47.898642,Enbridge,1200073568
109,"Mississippi Canyon Gas Pipeline, LLC",10900M0007,,00M0007,M0007,,VENICE GAS PLANT BYPASS (992010),,,PLT,,,LA,PLAQUEMINES,,2026-03-23T09:37:47.898642,Enbridge,10900M0007
